train_acc,train_loss,val_acc,val_loss
0.03328421052631579,4.3233256,0.05840000000000001,4.0388045
0.0778105263157895,3.9568863,0.0932,3.839667
0.11633684210526317,3.7418015,0.1392,3.580613
0.1474315789473684,3.5576997,0.138,3.5687451
0.17126315789473684,3.4327114,0.18320000000000003,3.3295252
0.1948,3.3065321,0.1968,3.3237002
0.21014736842105264,3.2237515,0.2212,3.21068
0.22640000000000002,3.1618493,0.22000000000000003,3.164677
0.2371578947368421,3.079745,0.23920000000000002,3.0654345
0.24867368421052632,3.0181353,0.2608,2.9872708
0.25751578947368425,2.959985,0.2548,2.9627645
0.2715157894736842,2.9041061,0.2804,2.8937924
0.2787368421052631,2.8713174,0.28559999999999997,2.887366
0.2821263157894737,2.8258927,0.2756,2.862138
0.2949473684210526,2.76868,0.2888,2.8403916
0.30252631578947364,2.725476,0.3068,2.7115467
0.31,2.691184,0.3016,2.7510574
0.31755789473684204,2.6599135,0.3092,2.7219918
0.3233263157894737,2.6317978,0.31799999999999995,2.6255698
0.3293052631578947,2.6066458,0.2924,2.8423307
0.32989473684210524,2.6015525,0.3184,2.6648426
0.34153684210526314,2.5504584,0.324,2.6627898
0.34616842105263157,2.5256572,0.3296,2.6700482
0.3542736842105263,2.4862192,0.3408,2.5755746
0.3590105263157894,2.4615312,0.34159999999999996,2.5771782
0.3622947368421053,2.4342065,0.3504,2.5434127
0.36404210526315794,2.4422421,0.3232,2.6476092
0.3688631578947368,2.4132717,0.35840000000000005,2.496475
0.3755578947368421,2.3689964,0.38,2.3996868
0.38391578947368427,2.345523,0.38,2.4111812
0.3866526315789474,2.3276687,0.36479999999999996,2.4643333
0.3955157894736842,2.2874749,0.39199999999999996,2.3938355
0.3968,2.279322,0.38520000000000004,2.3717217
0.4030736842105263,2.2615223,0.37440000000000007,2.4124026
0.40995789473684213,2.2201238,0.39880000000000004,2.3186154
0.41332631578947365,2.2008343,0.39879999999999993,2.3297958
0.415221052631579,2.1863203,0.3992,2.2822013
0.42391578947368425,2.1486456,0.37639999999999996,2.393762
0.42501052631578945,2.1489713,0.406,2.2793329
0.4308,2.1213107,0.3999999999999999,2.2624192
0.43170526315789476,2.1079166,0.4084,2.2330942
0.4374526315789474,2.085821,0.4176,2.206441
0.4437263157894737,2.063578,0.41639999999999994,2.1760023
0.4497684210526316,2.0395892,0.4232,2.1835058
0.44898947368421055,2.0305676,0.4556,2.1272023
0.45517894736842107,2.0117476,0.43279999999999996,2.1537929
0.455621052631579,1.99899,0.44439999999999996,2.2176907
0.46467368421052624,1.9644786,0.444,2.0807874
0.4684842105263158,1.9477477,0.4456,2.0843275
0.4762736842105263,1.9281573,0.452,2.102241
0.4747157894736842,1.9080224,0.44400000000000006,2.1053512
0.4794315789473685,1.8981408,0.45,2.1107574
0.48338947368421054,1.8740357,0.4488,2.1004014
0.48501052631578945,1.8702251,0.4728,2.0202208
0.48357894736842105,1.8735621,0.46199999999999997,2.0574708
0.4916421052631578,1.8418022,0.4672,2.002547
0.4991578947368421,1.8136832,0.4664,1.9902638
0.5057263157894737,1.792245,0.47279999999999994,2.0288954
0.5054315789473683,1.7843465,0.4728,1.9987618
0.5102105263157896,1.7637824,0.48399999999999993,1.9496368
0.5148,1.7414718,0.48719999999999997,1.9427159
0.5165052631578948,1.7300056,0.48519999999999996,1.9491632
0.5203578947368421,1.7220039,0.47440000000000004,1.9493016
0.5245263157894737,1.7045845,0.4824,1.9585636
0.5297894736842106,1.6752717,0.49399999999999994,1.9356292
0.5361894736842105,1.6648595,0.4808,1.9539725
0.5399368421052633,1.6457623,0.4924,1.9368002
0.5388842105263159,1.6324422,0.4876,1.9240209
0.5437473684210525,1.6213163,0.4912,1.963376
0.5488842105263158,1.6073365,0.5036,1.9183179
0.5510526315789473,1.5869249,0.5012000000000001,1.909494
0.5553894736842105,1.5773633,0.4892,1.9105275
0.5608421052631578,1.5592203,0.5075999999999999,1.8452959
0.5594105263157896,1.5483342,0.504,1.8684405
0.5668631578947368,1.5227007,0.5016,1.8483928
0.5705263157894738,1.5111915,0.5096,1.8443749
0.5737684210526316,1.5031743,0.5128,1.8361927
0.5771368421052632,1.487408,0.5156000000000001,1.8443533
0.5800842105263158,1.4744482,0.5104000000000001,1.8239784
0.5816842105263157,1.4647905,0.5112,1.8343837
0.5864210526315788,1.4507241,0.5084000000000001,1.8209352
0.5885263157894737,1.441452,0.5164,1.8197491
0.5888631578947369,1.4321564,0.5212,1.8149388
0.5958105263157895,1.4189193,0.5272,1.812561
0.5954105263157895,1.4120939,0.5216,1.8009697
0.5982105263157895,1.4001256,0.5256,1.7909803
0.5985684210526315,1.3982772,0.524,1.7932451
0.6034947368421053,1.3837796,0.528,1.7890352
0.6042526315789474,1.3762014,0.5219999999999999,1.7824826
0.6046315789473685,1.3691843,0.5324,1.7925677
0.6062947368421053,1.3604723,0.5232000000000001,1.7909862
0.6104842105263157,1.3530266,0.5268,1.8061131
