train_acc,train_loss,val_acc,val_loss
0.034210526315789476,4.3231506,0.0664,3.9920993
0.09105263157894737,3.8686266,0.1148,3.7249734
0.14768421052631578,3.564585,0.18400000000000002,3.370917
0.19677894736842105,3.3074841,0.21400000000000002,3.1558652
0.23098947368421055,3.102413,0.24719999999999998,2.966978
0.26258947368421054,2.913013,0.28120000000000006,2.8534997
0.2916421052631579,2.7740383,0.2984,2.6983426
0.3157684210526316,2.66233,0.3088,2.6745431
0.3333263157894737,2.5672967,0.33399999999999996,2.6070182
0.3564210526315789,2.4760976,0.33520000000000005,2.5840065
0.37,2.3984413,0.3648,2.4538474
0.38269473684210525,2.3322856,0.37799999999999995,2.3884897
0.39787368421052627,2.27326,0.3856,2.328207
0.4113473684210527,2.2199864,0.39280000000000004,2.3137245
0.4188842105263158,2.170316,0.39760000000000006,2.3474772
0.43418947368421057,2.120639,0.418,2.2491953
0.4380842105263158,2.0853422,0.4195999999999999,2.1898208
0.44734736842105266,2.0431032,0.42160000000000003,2.217159
0.45494736842105266,2.0079985,0.4252,2.234812
0.45981052631578945,1.9867052,0.4216,2.2204149
0.46854736842105266,1.9396715,0.43,2.1678567
0.4789473684210526,1.9079605,0.42479999999999996,2.2076046
0.4829052631578947,1.8890136,0.4543999999999999,2.0781057
0.49008421052631584,1.8591306,0.4452,2.1042683
0.49376842105263163,1.8267356,0.4476,2.100742
0.5027157894736842,1.8104861,0.4484,2.1308594
0.5017894736842106,1.7949181,0.45760000000000006,2.0244002
0.5143578947368421,1.7584571,0.4640000000000001,2.0185738
0.5170736842105264,1.737777,0.4596,2.0425293
0.522378947368421,1.7197684,0.4612,2.0469053
0.5287578947368421,1.6971456,0.46879999999999994,2.0226462
0.5329263157894737,1.6818866,0.4756,2.0235715
0.5357263157894736,1.6643208,0.4808,2.0084293
0.5385052631578948,1.6501069,0.4832000000000001,1.9892992
0.5441263157894738,1.6187739,0.4808,2.0364356
0.5474315789473684,1.6105676,0.48120000000000007,1.9511712
0.5546526315789473,1.5881374,0.482,2.0213306
0.5545263157894736,1.5721232,0.4876,1.9844624
0.5618315789473685,1.551233,0.4856,1.9349474
0.5683157894736842,1.5353066,0.4972,1.9661665
0.5659578947368421,1.5233523,0.49,1.9724284
0.5712631578947369,1.5101761,0.4772,2.0239067
0.5750736842105263,1.4977311,0.4916,1.9566513
0.5773684210526315,1.474639,0.5036,1.9312074
0.5854526315789473,1.4620512,0.49440000000000006,1.9390792
0.5871157894736841,1.444928,0.5004,1.9249285
0.5895368421052632,1.4394606,0.49839999999999995,1.9087383
0.5972000000000001,1.4156309,0.514,1.8301772
0.5947157894736842,1.4005396,0.5044,1.9142182
0.6017894736842105,1.3838664,0.5144,1.916315
0.6084421052631579,1.369767,0.5028,1.9325403
0.6062947368421053,1.3597162,0.5152,1.8461542
0.6112631578947368,1.3417157,0.5004,1.944534
0.6169473684210527,1.3278488,0.5064,1.9438584
0.6173894736842105,1.316295,0.5136,1.9227386
0.6225263157894738,1.3057592,0.5100000000000001,1.8791862
0.6243578947368421,1.2944065,0.5196000000000001,1.8657887
0.6274105263157894,1.2793384,0.512,1.9117147
0.6337473684210526,1.2631823,0.5264,1.8909943
0.6336631578947368,1.2534488,0.5212,1.9141415
0.6374105263157894,1.2352319,0.5187999999999999,1.9049628
0.639642105263158,1.228923,0.5204,1.9015718
0.6464842105263159,1.2101043,0.5176000000000001,1.866253
0.6484842105263158,1.204273,0.5212,1.9238865
0.6495789473684209,1.1896973,0.5196,1.9534703
0.6525894736842106,1.1793644,0.518,1.9263043
0.6570947368421053,1.1703706,0.5255999999999998,1.8902394
0.6598736842105263,1.1604562,0.5264,1.9203813
0.6630526315789473,1.1471757,0.5307999999999999,1.9650197
0.6640842105263158,1.1372142,0.5268,1.9119836
0.6676421052631579,1.1232363,0.5328,1.9163777
0.6696842105263159,1.1157175,0.5272,1.9650916
0.6731578947368421,1.1061754,0.5268,1.9718933
0.6745894736842104,1.0987191,0.5328,1.9599117
0.6790526315789474,1.0845112,0.5276,1.948542
0.6784210526315789,1.0877064,0.534,1.9390569
0.683178947368421,1.0715172,0.536,1.9275124
0.6891157894736843,1.0544313,0.5316,1.9414519
0.6882315789473683,1.0491014,0.5336,1.9611542
0.6902105263157895,1.0429074,0.5383999999999999,1.9797416
0.6910736842105263,1.0352756,0.532,1.9741863
0.6938736842105263,1.0274942,0.5391999999999999,1.9651762
0.6934947368421052,1.0238287,0.5312,1.959275
0.6951157894736841,1.01944,0.5384,1.9551839
0.6986736842105263,1.0101496,0.5412,1.9536612
0.6984631578947368,1.009113,0.5359999999999999,1.9584625
0.7019368421052632,0.99819773,0.53,1.9880896
0.7035789473684212,0.9928112,0.536,1.9686698
0.7027157894736842,0.9949847,0.5332000000000001,1.9496995
0.7048210526315789,0.98870385,0.5364,1.9774889
0.7057263157894738,0.9886814,0.5344,1.9799745
0.7074105263157895,0.9811156,0.54,1.9846927
0.7081052631578948,0.9769017,0.5396,1.9756682
0.7092631578947368,0.97334534,0.5364,1.9841748
0.7074105263157895,0.9752841,0.5396,1.9829478
0.7110105263157895,0.9719121,0.5384,1.9835291
0.7077052631578946,0.97243077,0.5399999999999999,1.968376
0.7115578947368422,0.9699898,0.538,1.9746562
0.7089684210526316,0.96253574,0.5456,1.9841118
0.7087368421052631,0.9731601,0.542,1.9892211
